tweets,id,date,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
"Eish! And what has Fmr. Prez. John Dramani Mahama got to do with this one? Is he the distributor of Fire Condoms in Ghana? Eih! This man. Hmm. Me I just wan know oh. Nothing inferred, nothing implied. ",1227879233692864514,2020-02-13 08:56:36+00:00,0.0,0.0,eish fmr prez john dramani mahama got one distributor fire condoms ghana eih man hmm wan know oh nothing inferred nothing implied,0.303,0.0,0.897,0.15000000000000002
"*THE $55M EMBRAER 190 CHOP CHOP!* Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. #GovernmentOfficial1",1227569354969055233,2020-02-12 12:25:16+00:00,2.0,0.0,embraer chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie governmentofficial1,0.374,0.0,0.876,0.5
"What is happening on John Dramani Mahama’s page this morning is not healthy. Let’s stop this Social media harassment. After all,former President has never said in anywhere that he is not corrupt ",1227559515782107136,2020-02-12 11:46:10+00:00,15.0,1.0,happening john dramani page morning healthy stop social media harassment president never said anywhere corrupt,0.279,0.1431111111111111,0.588,0.5222222222222223
THE $55M EMBRAER 190 CHOP CHOP! Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. #AirbusBriberyScandal,1227553992747765760,2020-02-12 11:24:13+00:00,11.0,5.0,embraer chop chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake airbusbriberyscandal,0.397,0.0,0.853,0.5
So this airbus scandal has rendered John Dramani Mahama “dumb and death” on Facebook and Twitter? I never knew corruption can tame JM. I mean this corruption has tamed him and sent to hibernation,1227503773519503361,2020-02-12 08:04:40+00:00,1.0,1.0,airbus scandal rendered john dramani mahama facebook twitter never knew corruption tame jm mean corruption tamed sent hibernation,0.4105833333333333,0.0,0.854,0.45208333333333334
"Dear Nurse, HE. John Dramani Mahama is set to come back and continue his abandoned good works, but we have a significant role. We need to come out and vote massively come December 7th, 2020. Tag a nurse and… https://www.instagram.com/p/B8dUDIEp_Wh/?igshid=9969f3yp43d6",1227490802231738370,2020-02-12 07:13:07+00:00,1.0,0.0,dear nurse john dramani mahama set come back continue abandoned good works significant role need come vote massively come december tag nurse URL,0.102,0.5177499999999999,0.648,0.61875
This is John Dramani Mahama. He has a track record of building the most infrastructure in a four year period of his rule as a President in the current republic. None can be compared to him. He cometh!!! #NDC #Ghana,1227339141395943424,2020-02-11 21:10:28+00:00,0.0,0.0,john dramani mahama track record building infrastructure four year period rule president current republic none compared cometh ndc ghana,0.0,0.0,1.0,0.4
*THE $55M EMBRAER 190 CHOP CHOP!* Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. @Clickmanteaw @Generals_Creed @Sambryanbuabeng,1227154046894661632,2020-02-11 08:54:58+00:00,0.0,0.0,embraer chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake USER_MENTION USER_MENTION USER_MENTION,0.39,0.0,0.86,0.5
"THE $55M EMBRAER 190 CHOP! Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. @JDMahama ayekoo!",1227153062919319552,2020-02-11 08:51:04+00:00,1.0,1.0,embraer chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie USER_MENTION ayekoo,0.369,0.0,0.881,0.5
"*THE $55M EMBRAER 190 CHOP CHOP!* Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. ",1227146876362928128,2020-02-11 08:26:29+00:00,1.0,0.0,embraer chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie,0.379,0.0,0.871,0.5
"THE $55M EMBRAER 190 CHOP CHOP! Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. ",1227145523624366080,2020-02-11 08:21:06+00:00,4.0,3.0,embraer chop chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie,0.374,0.0,0.876,0.5
"THE $55M EMBRAER 190 CHOP CHOP! Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. – at Roasted Plantain Joint",1227145216332828673,2020-02-11 08:19:53+00:00,2.0,0.0,embraer chop chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie roasted plantain joint,0.36,0.0,0.89,0.5
"THE $55M EMBRAER 190 CHOP CHOP! Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. ",1227143570567696385,2020-02-11 08:13:21+00:00,14.0,6.0,embraer chop chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie,0.374,0.0,0.876,0.5
THE $55M EMBRAER 190 CHOP CHOP! Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. Cc @opoofo @Generals_Creed,1227142893430857728,2020-02-11 08:10:39+00:00,5.0,3.0,embraer chop chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake cc USER_MENTION USER_MENTION,0.384,0.0,0.866,0.5
#dumelogives I want one polo top with JOHN DRAMANI MAHAMA on it,1227133759641866240,2020-02-11 07:34:21+00:00,0.0,0.0,dumelogives want one polo top john dramani mahama,0.0,0.841,0.659,0.5
"*THE $55M EMBRAER 190 CHOP CHOP!* Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. ",1227131149681647617,2020-02-11 07:23:59+00:00,2.0,0.0,embraer chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie,0.379,0.0,0.871,0.5
"*THE $55M EMBRAER 190 CHOP CHOP!* Appendages and communicators for former President John Dramani Mahama claim the 26th April 2012 letter he sent to Mr Felipe Monteiro is fake. As they say, paper trail no dey lie. ",1227126820987899904,2020-02-11 07:06:47+00:00,2.0,0.0,embraer chop appendages communicators former president john dramani mahama claim april letter sent mr felipe monteiro fake say paper trail dey lie,0.379,0.0,0.871,0.5
"The name JOHN DRAMANI MAHAMA sounds like an earthquake in the ears of the NPP. With all the “achievement and delivering on our promises”, the mere mention of that name makes people in the NPPigs group poop in their shorts. ",1227117266711515138,2020-02-11 06:28:49+00:00,0.0,0.0,name john dramani mahama sounds like earthquake ears npp delivering mere mention name makes people nppigs group poop shorts,0.5,0.122,0.878,0.5
"A Communicator of the ruling New Patriotic Party (NPP), Awal Mohammed, has said National Democratic Congress (NDC) flagbearer, John Dramani Mahama has no credibility to contest for the 2020 elections. ",1227107956698832897,2020-02-11 05:51:50+00:00,5.0,0.0,communicator ruling new patriotic party npp awal mohammed said national democratic congress ndc flagbearer john dramani mahama credibility contest elections,0.0,0.26036363636363635,0.876,0.45454545454545453
"According to him, members of the NPP have targeted former President John Dramani Mahama to ‘paint him black’ in the eyes of the electorates. ",1227107075932786688,2020-02-11 05:48:20+00:00,2.0,0.0,according members npp targeted former president john dramani mahama eyes electorates,0.0,0.0,1.0,0.0
Big bro I only want a Polo top with JOHN DRAMANI MAHAMA on it,1227062097110020100,2020-02-11 02:49:36+00:00,2.0,0.0,big bro want polo top john dramani mahama,0.0,0.591,0.659,0.3
"Indeed no condition is permanent. Nothing in life stays the same. It’s true in words as it is indeed, Jimmy Cliff sums it up nicely. 4 years ago, John Dramani Mahama had all the power and authority to do whatever he likes. It never crossed his mind for a moment that",1227020021513228289,2020-02-11 00:02:24+00:00,1.0,0.0,indeed condition permanent nothing life stays true words indeed jimmy cliff sums nicely years ago john dramani mahama power authority whatever likes never crossed mind moment,0.074,0.698,0.702,0.825
"A document has emerged which suggests how the then Vice-President John Dramani Mahama allegedly dealt directly with manufacturers of the Brazil aircraft manufacturer, Embraer Defence, and Security. The 26th April… https://pemsantv.com/mahama-embraer-letters-pop-up-in-55m-deal/",1226896877574119424,2020-02-10 15:53:04+00:00,0.0,0.0,document emerged suggests vicepresident john dramani mahama allegedly dealt directly manufacturers brazil aircraft manufacturer embraer defence security URL,0.0,0.192,0.808,0.25
"Just imagine The whole scandal tells you that John Dramani Mahama is a crass crook and a criminal of the highest grade. Look the whole deal was a deliberate orchestration. Very well planned and executed by criminally minded crooks, The Mahamas. An inheritance from their father.",1226889287901179904,2020-02-10 15:22:55+00:00,0.0,0.0,imagine whole scandal tells john dramani mahama crass crook criminal highest grade look whole deal deliberate orchestration well planned executed criminally minded crooks mahamas inheritance father,0.30100000000000005,0.067,0.732,0.47500000000000003
"A document has emerged which suggests how the then Vice-President John Dramani Mahama allegedly dealt directly with manufacturers of the Brazil aircraft manufacturer, Embraer Defence and Security. http://bit.ly/2SdItGN",1226886523452297216,2020-02-10 15:11:56+00:00,0.0,0.0,document emerged suggests vicepresident john dramani mahama allegedly dealt directly manufacturers brazil aircraft manufacturer embraer defence security URL,0.0,0.192,0.808,0.25
JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA JOHN DRAMANI MAHAMA ,1226858780899540992,2020-02-10 13:21:41+00:00,46.0,12.0,john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama john dramani mahama,0.0,0.0,1.0,0.0
"Airbus: John Dramani Mahama, NDC's Presidential candidate personally wrote to the Director of Embrar Defense and Security dated 26th April, 2012 reveals. John Dramani Mahama is #GovernmentOfficial1 #SayNoToConMahama",1226857957125697542,2020-02-10 13:18:25+00:00,5.0,1.0,airbus john dramani mahama ndcs presidential candidate personally wrote director embrar defense security dated april reveals john dramani mahama governmentofficial1 saynotoconmahama,0.0,0.17,0.83,0.3
"John Dramani Mahama, NDC's Presidential candidate personally wrote to the Director of Embrar Defense and Security dated 26th April, 2012 reveals. John Dramani Mahama is #GovernmentOfficial1 #SayNoToConMahama",1226857299966398464,2020-02-10 13:15:48+00:00,7.0,0.0,john dramani mahama ndcs presidential candidate personally wrote director embrar defense security dated april reveals john dramani mahama governmentofficial1 saynotoconmahama,0.0,0.178,0.822,0.3
